Bloco,IdOper,CodStatusProjecao,HC,CustoTotal,ReceitaBruta,AlocRecursosCaixa,AlocRecursosPetr?olis,AlocRecursosAgendamento,Devengado,Custo Recursos,Desonera?o,Custo Outros,Custo subcontratados,Compet?cia,HEs,hes_pagas,EBITDA Devegado Mensal,EBITDA Devegado Consolidado,EBITDA Real Mensal,EBITDA Real Consolidado,BH Realizado,BH +,BH -
Real,1,0,70,627420.01,1013947.34,,,,911667.25,583938.26,43481.75,0.0,,2017-04-01,,,0.300776977,0.300776977,0.333661712,0.333661712,,,
Real,1,0,72,615624.44,1069753.06,,,,912422.05,572106.69,43517.75,0.0,,2017-05-01,,,0.314490009,0.307636331,0.380296258,0.357603469,,,
Real,1,0,74,607225.55,1066291.88,,,,932710.89,562740.13,44485.42,0.0,,2017-06-01,,,0.338550493,0.318095549,0.386766688,0.367475399,,,
Real,1,0,75,856334.52,1100237.48,253927.68,,,944149.13,811303.56,45030.96,0.0,,2017-07-01,,,0.078497406,0.25697167,0.161874953,0.314252555,,,
Real,1,0,84,887797.78,1274716.04,262033.43,,,1076826.93,835120.7,51359.0,1318.08,,2017-08-01,,,0.162351424,0.235645927,0.250015293,0.299431727,,,
Real,1,0,86,924910.58,1015754.06,269634.54,,,969199.05,878684.87,46225.71,0.0,,2017-09-01,,,0.030427084,0.201036781,0.019465263,0.255953647,,,
Real,1,0,86,871756.81,1018479.72,228346.54,,,976768.75,824909.46,46586.75,260.6,,2017-10-01,,,0.093229673,0.185375475,0.078289009,0.232016151,,,
Real,1,0,84,917473.21,863941.1,236249.2,,,792477.73,879318.18,37797.03,358.0,,2017-11-01,,,-0.176251074,0.147247144,-0.143565541,0.193493557,,,
Real,1,0,74,945388.31,809464.08,223233.34,,,724615.55,910590.79,34560.36,237.16,,2017-12-01,,,-0.325550525,0.105674119,-0.257663479,0.1539385,,,
Real,1,0,70,659180.4689,863335.94,34026.1,,,724741.79,624515.1489,34566.38,98.94,,2018-01-01,,,0.075909013,0.075909013,0.177802194,0.177802194,,,
Real,1,0,71,636220.8848,683737.66,33862.78,,,725895.88,601491.2448,34621.43,108.21,,2018-02-01,,,0.109513586,0.092724667,-0.002005772,0.098335077,,,
Real,1,0,71,844823.6418,899372.84,163976.01,,,823283.0,804794.4118,39266.28,762.95,,2018-03-01,,,-0.042582951,0.043735947,-0.011528431,0.057946596,,,
Real,1,0,70,841346.9286,1118451.15,128836.78,,,1020264.1,792225.5186,48661.25,460.16,,2018-04-01,23.16666667,,0.162169404,0.080416769,0.189953599,0.09936248,,,
Real,1,0,72,792960.7484,923416.4,123254.17,,,982897.16,745934.5084,46879.04,147.2,,2018-05-01,14.0,,0.18033325,0.103378131,0.075289242,0.094409702,,,
Real,1,0,74,779309.2724,999631.95,142643.42,23744.52,,1179324.68,722205.5324,56247.6,856.14,,2018-06-01,14.66666667,,0.328617272,0.152060367,0.160498419,0.106447793,,,
Real,1,0,75,694429.1265,1283275.87,110609.32,21148.28,,1083573.58,641950.3365,51680.77,798.02,,2018-07-01,26.33333333,,0.348876712,0.184669792,0.417280296,0.16535649,,,
Real,1,0,84,599816.02,1346935.6,0.0,21281.0,,1031875.85,543762.2,49215.06,690.8,6147.96,2018-08-01,109.16667,,0.409412405,0.21529722,0.520461995,0.224274323,,,
Real,1,0,86,604902.79,1198462.27,,,,990620.277,550697.34,47247.39,810.1,6147.96,2018-09-01,61.0,,0.379599581,0.234305886,0.456483134,0.254144974,,,
Real,1,0,86,574640.6,1186112.5,,,,949920.5175,522703.97,45306.22,482.45,6147.96,2018-10-01,136.3,,0.385385578,0.249392903,0.478298329,0.279459444,,,
Real,1,0,84,606306.55,1004700.5,,,,1138894.133,544422.23,54319.28,317.08,7247.96,2018-11-01,335.15,,0.459117896,0.271817844,0.350158496,0.285632096,,,
Real,1,0,74,595013.13,1121074.02,,,,1322184.736,525107.07,63061.28,696.82,6147.96,2018-12-01,332.9,,0.542776948,0.301738812,0.428463377,0.298311698,,,
Real,1,0,67,599397.72,1007968.75,,,,1195074.62,536187.19,56998.79,63.78,6147.96,2019-01-01,18563.41,,0.490418361,0.490418361,0.359646449,0.359646449,,,
Real,1,0,65,619443.29,974594.65,,,,1156806.263,557195.42,55173.59,926.32,6147.96,2019-02-01,12764.54,,0.455955243,0.473467183,0.315569533,0.337978983,,,
Real,1,0,68,609757.1692,966519.95,,,,1099538.53,551101.17,52442.21924,65.82,6147.96,2019-03-01,8959.91,,0.436569736,0.461712551,0.320643248,0.332297443,,,
Real,1,0,68,635188.56,1055396.65,,,,1059538.52,578348.78,50534.43,157.39,6147.96,2019-04-01,17614.75,,0.390912586,0.445082981,0.351904867,0.337465058,,,
Real,1,0,70,592422.98,1098322.25,,,,1018713.27,536482.28,48587.28,1205.46,6147.96,2019-05-01,8041.03,,0.409154896,0.438464068,0.419163475,0.355049747,,,
Real,1,0,66,578407.52,853912.6,,,,977137.23,525450.86,46604.32,204.38,6147.96,2019-06-01,15143.08,,0.398588016,0.432475821,0.270588994,0.342942049,,,
Real,1,0,66,579148.05,1093615.85,,,,946546.47,530937.46,45145.3,217.33,2847.96,2019-07-01,17245.77,,0.378356544,0.425602888,0.429735147,0.356405007,,,
Real,1,0,67,590578.81,989774.0,,,,927427.25,537415.51,44233.41,3233.97,5695.92,2019-08-01,11322.9,,0.353018718,0.417570638,0.357469685,0.356536074,,,
Real,1,0,68,544782.3258,876132.95,,,,948387.08,497064.2158,45233.09,2485.02,,2019-09-01,24264.07583,,0.416378761,0.417449474,0.330416414,0.353969488,,,
Real,1,0,68,509125.32,960751.55,,,,905631.34,460139.9,43193.86,2491.56,3300.0,2019-10-01,15268.3,,0.428827932,0.418456302,0.429355802,0.361302443,,,
Real,1,0,62,506011.09,727953.05,,,,892868.07,460670.75,42585.12,2755.22,,2019-11-01,14747.78,,0.424206907,0.418917722,0.251471279,0.353763323,,,
Real,1,0,60,485952.64,724381.95,,,,802683.08,445282.36,38283.77,2386.51,,2019-12-01,34212.37,,0.38490309,0.416629192,0.277599348,0.3488935,,,
Real,1,0,62,449475.74,785561.55,,,,710528.89,415328.27,33888.5,258.97,,2020-01-01,13022.41,,0.357285315,0.357285315,0.383862218,0.383862218,,,
Real,1,0,60,461111.0,677664.95,5825.39,,,634052.0,428279.12,30240.95,2590.93,,2020-02-01,9630.69,,0.261119315,0.311937173,0.267272886,0.329866132,,,
Real,1,0,60,465824.07,733797.0,5696.24,,,585948.34,435282.28,27946.66,2595.13,,2020-03-01,5245.95,,0.192288427,0.275621751,0.316406701,0.325370736,,,
Real,1,0,54,434228.375,640089.4,5559.83,,,540006.41,405812.135,25755.47,2660.77,,2020-04-01,4373.355,,0.183017052,0.255380339,0.269484614,0.312762103,,,
Real,1,0,52,424421.525,749970.35,11405.84,,,500000.0,401374.335,23847.38,-800.19,,2020-05-01,2728.015,,0.137575461,0.235551444,0.390596266,0.329035301,,,
Real,1,0,52,452335.86,764419.15,13134.37,,,500000.01,413461.28,23847.38,15027.2,,2020-06-01,9055.51,,0.080853551,0.213264121,0.362791935,0.334965257,,,
Real,1,0,51,442440.305,821493.05,25616.205,,,529905.68,399723.425,25273.72,17443.16,,2020-07-01,52.23,,0.151699318,0.205109136,0.420033922,0.348474512,,,
Real,1,0,50,428894.17,807495.35,24718.39,,,585948.33,383472.52,27946.66,17474.99,,2020-08-01,1671.59,,0.256322692,0.211652082,0.428044927,0.359218236,,,
Real,1,0,52,449978.51,909903.7,24741.31,,,666753.97,404687.22,31800.67,13490.62,,2020-09-01,1643.55,,0.314322544,0.224683505,0.467465013,0.373512649,,,
Real,1,0,54,446298.28,938695.45,24701.43,,,697056.08,406762.26,33245.92,6290.1,,2020-10-01,1189.75,,0.349494158,0.239304867,0.488020816,0.387241996,,,
Real,1,0,53,440541.23,823657.67,24270.83,,,782861.56,396080.1,37338.39,7122.74,,2020-11-01,2543.16,,0.428264316,0.261275421,0.424040937,0.390744898,,,
Real,1,0,57,457497.71,813260.18,23953.41,,,818214.03,411933.23,39024.52,6539.96,,2020-12-01,12914.77,,0.431911876,0.279764635,0.394225177,0.391043902,,,
Real,1,0,61,478949.68,750470.01,18798.97,,,801995.93,432113.2,38251.0,8585.48,,2021-01-01,10630.21,,0.3932477,0.3932477,0.312760127,0.312760127,,,
Real,1,0,63,506181.28,782719.34,19051.42,,,808056.36,463873.67,38540.05,3767.56,,2021-02-01,14969.37,,0.363559021,0.378347485,0.303611135,0.30808941,,,
Real,1,0,63,519459.67,833827.7,23262.21,,,833308.12,476105.93,39744.43,3609.31,,2021-03-01,15484.29,,0.366655608,0.37435997,0.329147071,0.31550738,,,
Real,1,0,63,530016.11,738879.97,27002.99,,,883811.64,483934.47,42153.18,3928.46,,2021-04-01,26991.98,,0.390711388,0.37870347,0.227556043,0.294584123,,,
Real,1,0,63,581404.01,791092.4,31165.67,,,853774.5,531181.9,40720.56,9501.55,,2021-05-01,32971.97,,0.308123545,0.364290624,0.208588031,0.277126838,,,
Real,1,0,63,571750.65,897018.9,13784.67,,,875088.0,526163.22,41737.11,3850.32,,2021-06-01,22236.96,,0.336182578,0.359425742,0.313632238,0.283957455,,,
Real,1,0,63,566663.04,922505.73,13458.18,,,895578.84,518296.69,42714.41,5651.94,,2021-07-01,8146.47,,0.357142417,0.359082155,0.338533859,0.292764753,,,
Real,1,0,63,592151.6,898812.17,13268.95,,,832550.32,539963.16,39708.28,12480.16,,2021-08-01,33333.68,,0.277369774,0.349054438,0.290559845,0.292465177,,,
Real,1,0,63,603986.61,848500.25,9390.88,,,803780.95,554106.3,38336.13,11544.18,,2021-09-01,12338.14,,0.236545236,0.337136487,0.23347356,0.285758911,,,
Real,1,0,63,566706.81,828242.32,,,,786754.18,506667.94,37524.05,5514.82,17000.0,2021-10-01,12814.06,,0.268165161,0.330657033,0.263194571,0.283505102,,,
Real,1,0,63,601390.77,814011.58,,,,752280.33,529517.39,35879.82,35993.56,,2021-11-01,8780.57,,0.18778546,0.318881014,0.204430768,0.276436482,,,
Real,1,0,63,611867.57,755995.7,8288.32,,,736594.75,541298.22,35131.71,35437.64,,2021-12-01,55723.34,,0.156038716,0.306720231,0.128454804,0.265092672,,,
Real,1,0,63,643879.49,632686.76,,,,721536.6,572009.21,34413.51,20456.77,17000.0,2022-01-01,50352.03,278.12,0.093349441,0.093349441,-0.095891727,-0.095891727,,,
Real,1,0,63,671584.15,770663.1,31825.59,,,702713.9,593674.75,33515.77,27393.63,17000.0,2022-02-01,21302.37,243.06,0.029008112,0.06160394,0.061600698,-0.009403244,,,
Real,1,0,63,622613.61,916400.92,34169.37,,,715262.37,553441.21,34114.26,35058.14,,2022-03-01,10304.1,470.3,0.115603652,0.07965663,0.268381133,0.100333483,,,
Real,1,0,63,642857.7,754469.46,24647.45,,,751025.48,587827.48,35819.98,19210.24,,2022-04-01,21831.8,589.13,0.130331206,0.092823,0.082460037,0.095947015,,,
Real,1,0,63,721067.45,918669.09,57325.21,,,805926.47,652317.16,38438.46,30311.83,,2022-05-01,35875.55,209.07,0.09097845,0.092420839,0.154782285,0.109483614,,,
Real,1,0,63,696325.57,961143.19,47234.45,,,810750.23,628873.47,38668.53,28783.57,,2022-06-01,31065.03,106.0,0.127392441,0.098711472,0.219853699,0.130896767,,,
Real,1,0,67,583410.83,1074676.45,,,,818120.69,561241.99,39020.06,148.78,,2022-07-01,4489.56,258.26,0.275479265,0.125867955,0.415413801,0.181614717,,,
Real,1,0,69,606508.73,1223526.48,,,,884454.8,564728.76,42183.85,,,2022-08-01,11280.14,391.5,0.303285064,0.151137312,0.466203789,0.229627811,,,
Real,1,0,70,631625.23,1102190.36,,,,950788.91,585891.71,45347.64,385.88,,2022-09-01,22007.22,197.35,0.325053935,0.174230135,0.382901253,0.24984901,,,
Real,1,0,75,624612.37,1050459.23,,,,1002382.11,578393.61,47808.37,,,2022-10-01,12542.58,225.35,0.366901941,0.197889535,0.35970047,0.262118643,,,
Real,1,0,77,646557.74,1017917.31,25228.48,,,1024493.48,597428.29,48862.96,266.49,,2022-11-01,12242.26,254.4,0.358802494,0.215832946,0.316014935,0.267382291,,,
Real,1,0,87,698190.4,1014361.26,25567.41,,,1126942.82,641821.99,53749.26,2619.15,,2022-12-01,28791.87,57.15,0.370543533,0.2327365,0.258804077,0.26662149,850.35,1694.42,101.53
Real,1,0,86,775024.0648,977594.37,25958.04173,,,1239637.11,705004.3948,59124.19,2495.48,8400.0,2023-01-01,6489.47,87.22,0.364794387,0.364794387,0.146294067,0.146294067,251.58,1545.97,106.0
Real,1,0,85,760822.383,868826.75,25991.71379,,,1177651.57,687952.573,56167.8,8202.01,8500.0,2023-02-01,5298.6,37.26666667,0.343612694,0.354475118,0.057021262,0.104287073,142.5,866.93,380.65
Real,1,0,83,849685.43,1221869.91,19068.36,,,970689.14,765426.0115,46296.78,766.37,,2023-03-01,6743.31,45.4,0.11065205,0.284617398,0.251166948,0.162778298,190.02,786.77,327.68
Real,1,0,83,812921.88,1128710.16,27650.77,,,1019334.16,788083.15,48616.89,3872.61,,2023-04-01,7552.67,169.5,0.189737122,0.26267325,0.224435035,0.1793598,419.0,814.6,248.6666667
Real,1,0,83,783694.83,1398193.36,26851.48,,,1020428.41,736467.3,48669.08,7009.93,18400.0,2023-05-01,5538.66,63.56666667,0.219706214,0.254595343,0.396424574,0.233602512,284.7166667,801.0333333,275.75
Real,1,0,89,872221.16,1282211.04,28186.66,,,1200081.3,782084.21,57237.58,4806.03,56280.0,2023-06-01,3618.4,39.18333333,0.261569447,0.255858124,0.267480973,0.239918751,348.9833333,935.6833333,24.93333333
Real,1,0,92,900804.85,1209815.43,31204.47,,,1250384.11,774431.05,59636.76,5201.49,92740.02,2023-07-01,1633.2,50.7,0.268050737,0.257793267,0.198204896,0.233678528,248.55,939.7166667,66.18333333
Real,1,0,91,894596.3,1414589.32,31199.64,,,1260444.67,770120.26,60116.6,1499.06,94060.02,2023-08-01,3298.08,186.5833333,0.27889747,0.260704055,0.318997782,0.246380497,204.9833333,739.35,86.15
Real,1,0,91,892284.95,1373001.44,42795.4,,,1275860.35,773902.69,60851.84,3648.67,85393.47,2023-09-01,7265.6,141.45,0.289450833,0.264225764,0.300183177,0.253173365,171.5666667,638.8833333,189.05
Real,1,0,93,890857.14,1422914.93,16232.06,,,1280008.89,740530.27,61049.71,3378.48,85898.68,2023-10-01,7012.59,131.1666667,0.292887056,0.26736285,0.325812133,0.261578072,334.2166667,700.0833333,259.5333333
Real,1,0,95,954759.28,1173417.95,16689.72,,,1550246.74,749952.1,73938.64,12950.88,117917.66,2023-11-01,14607.03,64.95,0.374270299,0.279875937,0.123820749,0.249578578,399.41,789.03,356.26
Real,1,0,92,875400.44,1090664.8,0.63,,,1118607.19,742825.14,53351.69,5267.08,73956.53,2023-12-01,8375.97,124.8166667,0.20489797,0.274036718,0.135694519,0.241048777,850.3833333,1771.516667,201.7166667
Real,1,0,94,828185.56,1180137.24,,,,1134200.04,754135.42,54095.39,1025.87,18928.88,2024-01-01,7902.03,66.31666667,0.258123347,0.258123347,0.244304315,0.244304315,220.9166667,1785.133333,77.66666667
Real,1,0,93,890733.81,1021690.72,,,,909729.15,798642.31,43389.31,204.53,48497.66,2024-02-01,4883.23,55.95,0.005214298,0.145556466,0.061184412,0.159333141,240.4333333,1711.583333,54.91666667
Real,1,0,93,960901.88,1111623.92,,,,1186129.84,795711.54,56572.17,531.73,108086.44,2024-03-01,8265.9,211.3666667,0.176922899,0.157074727,0.069164446,0.12908261,272.8166667,938.5,205.5166667
Real,2,0,40,257101.82,252025.99,,,,301327.95,240179.9,14371.76,2550.16,,2017-12-01,,,0.133119085,0.133119085,-0.09852925,-0.09852925,,,
Real,2,0,31,285992.4756,328228.3,,,,306220.1,271387.3856,14605.09,0.0,,2018-01-01,,,0.051112728,0.051112728,0.061724476,0.061724476,,,
Real,2,0,31,288994.1551,267539.6,,,,301403.92,273991.4451,14375.39,627.32,,2018-02-01,,,0.025831975,0.038572542,-0.163195703,-0.039279715,,,
Real,2,0,31,277562.4397,377898.23,,,,337448.53,260459.6197,16094.52,1008.3,,2018-03-01,,,0.164306809,0.083467343,0.209070741,0.057109792,,,
Real,2,0,31,262759.4819,420053.78,,,,312211.98,247773.1219,14890.87,95.49,,2018-04-01,117.3,,0.144928284,0.098729474,0.326394999,0.138269764,,,
Real,2,0,31,268486.7711,435504.57,,,,319968.83,251670.6511,15260.83,1555.29,,2018-05-01,113.5,,0.14747146,0.108617497,0.336131628,0.18537702,,,
Real,2,0,37,260311.0825,399658.27,,,,393794.53,239996.5325,18781.93,1532.62,,2018-06-01,62.83333333,,0.328390722,0.152525864,0.298616318,0.205681821,,,
Real,2,0,36,264183.3328,409066.13,,,,395802.19,243389.7828,18877.69,1915.86,,2018-07-01,0.0,,0.321857552,0.180842762,0.304553548,0.221013837,,,
Real,2,0,40,253476.61,498964.97,,,,366423.79,235803.96,17476.49,196.16,,2018-08-01,166.5,,0.297173811,0.196438149,0.452959303,0.257907634,,,
Real,2,0,40,283069.62,397193.22,,,,423496.74,261088.87,20198.57,1782.18,,2018-09-01,173.0,,0.320895047,0.213134671,0.232562108,0.255059087,,,
Real,2,0,41,276674.89,431715.06,,,,379658.8334,256746.72,18107.73,1820.44,,2018-10-01,141.0,,0.259593973,0.218122381,0.309880418,0.261026877,,,
Real,2,0,50,331517.44,401182.52,,,,386047.18,312174.91,18412.43,930.1,,2018-11-01,243.0,,0.127511515,0.209204528,0.110151277,0.247166426,,,
Real,2,0,40,348080.22,405023.91,,,,474085.1625,319936.14,22611.38,5532.7,,2018-12-01,1392.45,,0.254038026,0.214038964,0.074555271,0.232516127,,,
Real,2,0,65,383009.44,375454.42,,,,436612.08,360987.1,20824.11,1198.23,,2019-01-01,34217.22,,0.108733796,0.108733796,-0.098510115,-0.098510115,,,
Real,2,0,68,359502.58,502507.49,,,,450815.5277,336264.75,21501.54,1736.29,,2019-02-01,1895.09,,0.189791392,0.149911265,0.229608867,0.089291023,,,
Real,2,0,71,404159.4732,441002.13,,,,419427.54,383600.59,20004.49316,554.39,,2019-03-01,35234.75,,0.020984591,0.108533001,0.013121065,0.063823222,,,
Real,2,0,72,383312.78,507289.6,,,,409427.54,363762.13,19527.55,23.1,,2019-04-01,17944.91,,0.048804132,0.09428439,0.186328426,0.097852239,,,
Real,2,1,69,315369.61,521384.31,,,,419427.54,295342.02,20004.49,23.1,,2019-05-01,4727.9,,0.236064652,0.122128311,0.348651096,0.153551879,,,
Real,2,1,67,339312.0,432807.77,,,,450815.53,317650.48,21501.54,159.98,,2019-06-01,15887.15,,0.235294773,0.141852529,0.155779345,0.153898609,,,
Real,2,1,71,333519.25,480117.05,,,,464633.99,311228.53,22160.6,130.12,,2019-07-01,83.4,,0.270704328,0.161474224,0.251958694,0.168337932,,,
Real,2,1,71,342792.38,434622.8,,,,459106.6,319653.36,21896.98,1242.04,,2019-08-01,8659.58,,0.241402633,0.171928035,0.150681748,0.166261235,,,
Real,2,1,69,325798.7583,430172.4,,,,450815.53,304138.2183,21501.54,159.0,,2019-09-01,7290.198333,,0.265749477,0.182605967,0.184434801,0.168156287,,,
Real,2,1,69,330897.87,446267.45,,,,446669.99,309576.06,21303.81,18.0,,2019-10-01,2193.71,,0.247336415,0.18916558,0.201544781,0.171415565,,,
Real,2,1,66,307437.6,366841.17,,,,426184.21,287078.27,20326.75,32.58,,2019-11-01,3284.78,,0.267085466,0.196035391,0.097534279,0.165927485,,,
Real,2,1,66,334526.85,369329.64,,,,397009.86,315090.16,18935.29,501.4,,2019-12-01,17591.09,,0.14390217,0.192078668,0.024631733,0.156095776,,,
Real,2,1,66,297593.27,397237.12,,,,353636.91,280691.64,16866.63,35.0,,2020-01-01,2525.0,,0.145013561,0.145013561,0.193275801,0.193275801,,,
Real,2,1,66,282661.6,383217.82,,,,339788.38,266455.48,16206.12,0.0,,2020-02-01,3185.46,,0.154814577,0.1498162,0.205721293,0.199386768,,,
Real,2,1,66,272591.81,411202.18,,,,353636.9,255725.19,16866.62,0.0,,2020-03-01,1013.15,,0.216842815,0.172453905,0.286146327,0.229324675,,,
Real,2,1,66,274025.79,484615.48,,,,329897.96,258164.86,15734.4,126.53,,2020-04-01,1011.2,,0.156071766,0.168529002,0.391100021,0.276094417,,,
Real,2,1,66,214493.27,394061.4,,,,356044.0,197073.66,16981.43,438.18,,2020-05-01,623.3,,0.387926317,0.213603965,0.413859706,0.302316264,,,
Real,2,1,66,207486.69,354137.19,,,,356044.0,190035.88,16981.43,469.38,,2020-06-01,729.03,,0.407920153,0.246721973,0.3690855,0.3120691,,,
Real,2,1,66,212290.195,418372.69,,,,374265.96,180486.955,17850.52,13952.72,,2020-07-01,1327.12,,0.423707039,0.273612366,0.453590286,0.332896343,,,
Real,2,1,66,197589.16,406040.97,,,,399776.71,176988.82,19067.25,1533.09,,2020-08-01,67.07,,0.497843217,0.304921982,0.47598338,0.350779155,,,
Real,2,1,66,202063.53,483427.66,,,,436220.63,180968.99,20805.44,289.1,,2020-09-01,15543.35,,0.529374513,0.33459812,0.549900797,0.37657038,,,
Real,2,1,66,212117.41,393036.49,,,,439865.02,190838.06,20979.25,300.1,,2020-10-01,20940.94,,0.510051314,0.355237885,0.418840627,0.380597615,,,
Real,2,1,66,221262.52,392118.2,,,,430754.04,200417.71,20544.71,300.1,,2020-11-01,8389.11,,0.478118138,0.367931422,0.392365173,0.381619044,,,
Real,2,1,66,202561.664,402624.3,,,,399776.71,183182.154,19067.25,312.26,,2020-12-01,2377.924013,,0.485206003,0.378191083,0.45823733,0.387888924,,,
Real,2,0,66,250234.94,311029.01,12052.24,,,349861.65,233247.01,16686.57,301.36,,2021-01-01,32411.95,,0.273316469,0.273316469,0.133639078,0.133639078,,,
Real,2,0,66,276503.87,298760.99,68451.3,,,309773.34,261401.81,14774.56,327.5,,2021-02-01,2030.38,,0.093117788,0.188692778,0.00338108,0.069820372,,,
Real,2,0,66,190804.09,394853.13,3617.67,,,306624.42,175879.61,14624.38,300.1,,2021-03-01,6584.84,,0.367770658,0.245519807,0.479640008,0.230891066,,,
Real,2,0,66,232669.52,341832.55,67509.07,,,350306.07,215618.87,16707.76,342.89,,2021-04-01,147.02,,0.325183739,0.266716443,0.267044037,0.240069295,,,
Real,2,0,66,293623.68,344468.23,73042.88,,,315127.36,278280.91,15029.92,312.85,,2021-05-01,142.19,,0.05332987,0.225505287,0.082103514,0.207889521,,,
Real,2,0,66,275735.22,370210.72,70323.82,,,391898.0,256730.89,18691.48,312.85,,2021-06-01,4986.53,,0.285153322,0.237057003,0.197961796,0.20610637,,,
Real,2,0,66,284094.72,354534.44,70556.91,,,362654.76,266485.14,17296.73,312.85,,2021-07-01,17686.04,,0.204090867,0.232046904,0.137107814,0.195979916,,,
Real,2,0,66,282888.12,349258.57,62007.64,,,348144.98,266283.43,16604.69,0.0,,2021-08-01,24651.66,,0.174440689,0.224712431,0.127793254,0.187366814,,,
Real,2,0,66,288007.49,316681.34,55729.03,,,343652.79,270991.05,16390.44,626.0,,2021-09-01,9215.8,,0.148513795,0.216205119,0.02066086,0.170235399,,,
Real,2,0,66,254434.2,332249.73,46749.97,,,323437.92,238695.06,15426.29,312.85,,2021-10-01,12487.72,,0.200758071,0.2147363,0.17536331,0.170734464,,,
Real,2,0,66,255805.77,302250.03,47285.06,,,314453.53,240787.79,14997.78,20.2,,2021-11-01,4576.99,,0.173491033,0.211246002,0.088627779,0.164056345,,,
Real,2,0,66,255233.35,256266.86,44560.55,,,315576.58,239869.15,15051.35,312.85,,2021-12-01,24081.76,,0.178275259,0.208665135,-0.072498705,0.148795725,,,
Real,2,0,66,274480.49,253952.67,47445.52,,,303223.05,259917.35,14462.15,100.99,,2022-01-01,18016.86,38.3,0.080306798,0.080306798,-0.163886151,-0.163886151,,,
Real,2,0,66,303024.36,313357.29,54152.88,,,291992.56,264489.64,13926.51,3292.05,21316.16,2022-02-01,4659.645,0.0,-0.054385597,0.014231284,-0.041332789,-0.096193016,,,
Real,2,0,66,287448.22,310954.16,40608.02,,,292952.43,251221.22,13972.29,938.55,21316.16,2022-03-01,667.26,0.0,0.00308937,0.010556247,0.004560074,-0.06052084,,,
Real,2,0,66,265095.49,281758.6,43823.9,,,291231.21,250892.14,13890.2,313.15,,2022-04-01,1109.85,110.24,0.075178042,0.026513425,-0.013157496,-0.04901673,,,
Real,2,0,66,290789.76,280137.69,42744.06,,,285887.51,276348.41,13635.33,806.02,,2022-05-01,3925.56,93.47,-0.033421838,0.014819643,-0.11778781,-0.06239397,,,
Real,2,0,66,285950.02,342981.83,40534.34,,,280543.82,271727.79,13380.47,841.76,,2022-06-01,5444.07,113.34,-0.035578757,0.006720942,0.10221815,-0.030731344,,,
